date,open,high,low,close
2019-02-19T00:00:00.000Z,2.8547008547008548,2.8547008547008548,2.8547008547008548,2.8547008547008548
2019-02-20T00:00:00.000Z,2.847457627118644,2.847457627118644,2.847457627118644,2.847457627118644
2019-02-21T00:00:00.000Z,2.8403361344537816,2.8403361344537816,2.8403361344537816,2.8403361344537816
2019-02-22T00:00:00.000Z,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335
2019-02-23T00:00:00.000Z,2.8264462809917354,2.8264462809917354,2.8264462809917354,2.8264462809917354
2019-02-24T00:00:00.000Z,2.819672131147541,2.819672131147541,2.819672131147541,2.819672131147541
2019-02-25T00:00:00.000Z,2.813008130081301,2.813008130081301,2.813008130081301,2.813008130081301
2019-02-26T00:00:00.000Z,2.806451612903226,2.806451612903226,2.806451612903226,2.806451612903226
2019-02-27T00:00:00.000Z,2.8,2.8,2.8,2.8
2019-02-28T00:00:00.000Z,2.7936507936507935,2.7936507936507935,2.7936507936507935,2.7936507936507935
2019-03-01T00:00:00.000Z,2.7874015748031495,2.7874015748031495,2.7874015748031495,2.7874015748031495
2019-03-02T00:00:00.000Z,2.78125,2.78125,2.78125,2.78125
2019-03-03T00:00:00.000Z,2.7751937984496124,2.7751937984496124,2.7751937984496124,2.7751937984496124
2019-03-04T00:00:00.000Z,2.769230769230769,2.769230769230769,2.769230769230769,2.769230769230769
2019-03-05T00:00:00.000Z,0.7633587786259541,0.7633587786259541,0.7633587786259541,0.7633587786259541
2019-03-06T00:00:00.000Z,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576
2019-03-07T00:00:00.000Z,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203
2019-03-08T00:00:00.000Z,0.7462686567164178,0.7462686567164178,0.7462686567164178,0.7462686567164178
2019-03-09T00:00:00.000Z,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407
2019-03-10T00:00:00.000Z,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589
2019-03-11T00:00:00.000Z,0.7299270072992701,0.7299270072992701,0.7299270072992701,0.7299270072992701
2019-03-12T00:00:00.000Z,0.7246376811594204,0.7246376811594204,0.7246376811594204,0.7246376811594204
2019-03-13T00:00:00.000Z,0.7194244604316546,0.7194244604316546,0.7194244604316546,0.7194244604316546
2019-03-14T00:00:00.000Z,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
2019-03-15T00:00:00.000Z,0.7092198581560283,0.7092198581560283,0.7092198581560283,0.7092198581560283
2019-03-16T00:00:00.000Z,0.7042253521126761,0.7042253521126761,0.7042253521126761,0.7042253521126761
2019-03-17T00:00:00.000Z,0.6993006993006994,0.6993006993006994,0.6993006993006994,0.6993006993006994
2019-03-18T00:00:00.000Z,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6944444444444444
2019-03-19T00:00:00.000Z,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931
2019-03-20T00:00:00.000Z,0.684931506849315,0.684931506849315,0.684931506849315,0.684931506849315
2019-03-21T00:00:00.000Z,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374
2019-03-22T00:00:00.000Z,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.6756756756756757
2019-03-23T00:00:00.000Z,0.6711409395973155,0.6711409395973155,0.6711409395973155,0.6711409395973155
2019-03-24T00:00:00.000Z,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2019-03-25T00:00:00.000Z,0.6622516556291391,0.6622516556291391,0.6622516556291391,0.6622516556291391
2019-03-26T00:00:00.000Z,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053
2019-03-27T00:00:00.000Z,0.6535947712418301,0.6535947712418301,0.6535947712418301,0.6535947712418301
2019-03-28T00:00:00.000Z,0.6493506493506493,0.6493506493506493,0.6493506493506493,0.6493506493506493
2019-03-29T00:00:00.000Z,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806
2019-03-30T00:00:00.000Z,0.641025641025641,0.641025641025641,0.641025641025641,0.641025641025641
2019-03-31T00:00:00.000Z,0.6369426751592356,0.6369426751592356,0.6369426751592356,0.6369426751592356
2019-04-01T00:00:00.000Z,0.6329113924050632,0.6329113924050632,0.6329113924050632,0.6329113924050632
2019-04-02T00:00:00.000Z,0.628930817610063,0.628930817610063,0.628930817610063,0.628930817610063
2019-04-03T00:00:00.000Z,0.625,0.625,0.625,0.625
2019-04-04T00:00:00.000Z,0.6211180124223603,0.6211180124223603,0.6211180124223603,0.6211180124223603
2019-04-05T00:00:00.000Z,0.6172839506172839,0.6172839506172839,0.6172839506172839,0.6172839506172839
2019-04-06T00:00:00.000Z,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.6134969325153374
2019-04-07T00:00:00.000Z,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756
2019-04-08T00:00:00.000Z,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061
2019-04-09T00:00:00.000Z,0.6024096385542168,0.6024096385542168,0.6024096385542168,0.6024096385542168
2019-04-10T00:00:00.000Z,0.5988023952095809,0.5988023952095809,0.5988023952095809,0.5988023952095809
2019-04-11T00:00:00.000Z,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.5952380952380952
2019-04-12T00:00:00.000Z,0.591715976331361,0.591715976331361,0.591715976331361,0.591715976331361
2019-04-13T00:00:00.000Z,0.588235294117647,0.588235294117647,0.588235294117647,0.588235294117647
2019-04-14T00:00:00.000Z,0.5847953216374269,0.5847953216374269,0.5847953216374269,0.5847953216374269
2019-04-15T00:00:00.000Z,0.5813953488372093,0.5813953488372093,0.5813953488372093,0.5813953488372093
2019-04-16T00:00:00.000Z,0.5780346820809249,0.5780346820809249,0.5780346820809249,0.5780346820809249
2019-04-17T00:00:00.000Z,0.5747126436781609,0.5747126436781609,0.5747126436781609,0.5747126436781609
2019-04-18T00:00:00.000Z,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
2019-04-19T00:00:00.000Z,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182
2019-04-20T00:00:00.000Z,0.5649717514124294,0.5649717514124294,0.5649717514124294,0.5649717514124294
2019-04-21T00:00:00.000Z,0.5617977528089888,0.5617977528089888,0.5617977528089888,0.5617977528089888
2019-04-22T00:00:00.000Z,0.5586592178770949,0.5586592178770949,0.5586592178770949,0.5586592178770949
2019-04-23T00:00:00.000Z,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
2019-04-24T00:00:00.000Z,0.5524861878453039,0.5524861878453039,0.5524861878453039,0.5524861878453039
2019-04-25T00:00:00.000Z,0.5494505494505494,0.5494505494505494,0.5494505494505494,0.5494505494505494
2019-04-26T00:00:00.000Z,0.5464480874316939,0.5464480874316939,0.5464480874316939,0.5464480874316939
2019-04-27T00:00:00.000Z,0.5434782608695653,0.5434782608695653,0.5434782608695653,0.5434782608695653
2019-04-28T00:00:00.000Z,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405
2019-04-29T00:00:00.000Z,0.5376344086021506,0.5376344086021506,0.5376344086021506,0.5376344086021506
2019-04-30T00:00:00.000Z,0.53475935828877,0.53475935828877,0.53475935828877,0.53475935828877
2019-05-01T00:00:00.000Z,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.5319148936170213
2019-05-02T00:00:00.000Z,0.5291005291005291,0.5291005291005291,0.5291005291005291,0.5291005291005291
2019-05-03T00:00:00.000Z,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842
2019-05-04T00:00:00.000Z,0.5235602094240838,0.5235602094240838,0.5235602094240838,0.5235602094240838
2019-05-05T00:00:00.000Z,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334
2019-05-06T00:00:00.000Z,0.5181347150259067,0.5181347150259067,0.5181347150259067,0.5181347150259067
2019-05-07T00:00:00.000Z,0.5154639175257733,0.5154639175257733,0.5154639175257733,0.5154639175257733
2019-05-08T00:00:00.000Z,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128
2019-05-09T00:00:00.000Z,0.5102040816326531,0.5102040816326531,0.5102040816326531,0.5102040816326531
2019-05-10T00:00:00.000Z,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695
2019-05-11T00:00:00.000Z,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.5050505050505051
2019-05-12T00:00:00.000Z,0.5025125628140703,0.5025125628140703,0.5025125628140703,0.5025125628140703
2019-05-13T00:00:00.000Z,0.5,0.5,0.5,0.5
2019-05-14T00:00:00.000Z,0.49751243781094534,0.49751243781094534,0.49751243781094534,0.49751243781094534
2019-05-15T00:00:00.000Z,0.49504950495049505,0.49504950495049505,0.49504950495049505,0.49504950495049505
2019-05-16T00:00:00.000Z,0.4926108374384236,0.4926108374384236,0.4926108374384236,0.4926108374384236
2019-05-17T00:00:00.000Z,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253
2019-05-18T00:00:00.000Z,0.48780487804878053,0.48780487804878053,0.48780487804878053,0.48780487804878053
2019-05-19T00:00:00.000Z,0.4854368932038835,0.4854368932038835,0.4854368932038835,0.4854368932038835
2019-05-20T00:00:00.000Z,0.48309178743961345,0.48309178743961345,0.48309178743961345,0.48309178743961345
2019-05-21T00:00:00.000Z,0.4807692307692307,0.4807692307692307,0.4807692307692307,0.4807692307692307
2019-05-22T00:00:00.000Z,0.47846889952153115,0.47846889952153115,0.47846889952153115,0.47846889952153115
2019-05-23T00:00:00.000Z,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616
2019-05-24T00:00:00.000Z,0.4739336492890995,0.4739336492890995,0.4739336492890995,0.4739336492890995
2019-05-25T00:00:00.000Z,0.4716981132075471,0.4716981132075471,0.4716981132075471,0.4716981132075471
2019-05-26T00:00:00.000Z,0.4694835680751174,0.4694835680751174,0.4694835680751174,0.4694835680751174
2019-05-27T00:00:00.000Z,0.4672897196261682,0.4672897196261682,0.4672897196261682,0.4672897196261682
2019-05-28T00:00:00.000Z,0.4651162790697674,0.4651162790697674,0.4651162790697674,0.4651162790697674
2019-05-29T00:00:00.000Z,0.4629629629629629,0.4629629629629629,0.4629629629629629,0.4629629629629629
2019-05-30T00:00:00.000Z,0.4608294930875576,0.4608294930875576,0.4608294930875576,0.4608294930875576
2019-05-31T00:00:00.000Z,0.4587155963302753,0.4587155963302753,0.4587155963302753,0.4587155963302753
2019-06-01T00:00:00.000Z,0.4566210045662101,0.4566210045662101,0.4566210045662101,0.4566210045662101
2019-06-02T00:00:00.000Z,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
2019-06-03T00:00:00.000Z,0.45248868778280543,0.45248868778280543,0.45248868778280543,0.45248868778280543
2019-06-04T00:00:00.000Z,0.4504504504504505,0.4504504504504505,0.4504504504504505,0.4504504504504505
2019-06-05T00:00:00.000Z,0.4484304932735426,0.4484304932735426,0.4484304932735426,0.4484304932735426
2019-06-06T00:00:00.000Z,0.4464285714285714,0.4464285714285714,0.4464285714285714,0.4464285714285714
2019-06-07T00:00:00.000Z,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
2019-06-08T00:00:00.000Z,0.4424778761061947,0.4424778761061947,0.4424778761061947,0.4424778761061947
2019-06-09T00:00:00.000Z,0.44052863436123346,0.44052863436123346,0.44052863436123346,0.44052863436123346
2019-06-10T00:00:00.000Z,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.43859649122807015
2019-06-11T00:00:00.000Z,0.4366812227074236,0.4366812227074236,0.4366812227074236,0.4366812227074236
2019-06-12T00:00:00.000Z,0.4347826086956522,0.4347826086956522,0.4347826086956522,0.4347826086956522
2019-06-13T00:00:00.000Z,0.4329004329004329,0.4329004329004329,0.4329004329004329,0.4329004329004329
2019-06-14T00:00:00.000Z,0.43103448275862066,0.43103448275862066,0.43103448275862066,0.43103448275862066
2019-06-15T00:00:00.000Z,0.4291845493562232,0.4291845493562232,0.4291845493562232,0.4291845493562232
2019-06-16T00:00:00.000Z,0.4273504273504274,0.4273504273504274,0.4273504273504274,0.4273504273504274
2019-06-17T00:00:00.000Z,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617
2019-06-18T00:00:00.000Z,0.42372881355932196,0.42372881355932196,0.42372881355932196,0.42372881355932196
2019-06-19T00:00:00.000Z,0.42194092827004215,0.42194092827004215,0.42194092827004215,0.42194092827004215
2019-06-20T00:00:00.000Z,0.42016806722689076,0.42016806722689076,0.42016806722689076,0.42016806722689076
2019-06-21T00:00:00.000Z,0.41841004184100417,0.41841004184100417,0.41841004184100417,0.41841004184100417
2019-06-22T00:00:00.000Z,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663
2019-06-23T00:00:00.000Z,0.41493775933609955,0.41493775933609955,0.41493775933609955,0.41493775933609955
2019-06-24T00:00:00.000Z,0.4132231404958678,0.4132231404958678,0.4132231404958678,0.4132231404958678
2019-06-25T00:00:00.000Z,0.41152263374485604,0.41152263374485604,0.41152263374485604,0.41152263374485604
2019-06-26T00:00:00.000Z,0.4098360655737705,0.4098360655737705,0.4098360655737705,0.4098360655737705
2019-06-27T00:00:00.000Z,0.4081632653061224,0.4081632653061224,0.4081632653061224,0.4081632653061224
2019-06-28T00:00:00.000Z,0.4065040650406504,0.4065040650406504,0.4065040650406504,0.4065040650406504
2019-06-29T00:00:00.000Z,0.40485829959514175,0.40485829959514175,0.40485829959514175,0.40485829959514175
2019-06-30T00:00:00.000Z,0.40322580645161293,0.40322580645161293,0.40322580645161293,0.40322580645161293
2019-07-01T00:00:00.000Z,0.4016064257028112,0.4016064257028112,0.4016064257028112,0.4016064257028112
2019-07-02T00:00:00.000Z,0.4,0.4,0.4,0.4
2019-07-03T00:00:00.000Z,0.39840637450199207,0.39840637450199207,0.39840637450199207,0.39840637450199207
2019-07-04T00:00:00.000Z,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968
2019-07-05T00:00:00.000Z,0.39525691699604737,0.39525691699604737,0.39525691699604737,0.39525691699604737
2019-07-06T00:00:00.000Z,0.39370078740157477,0.39370078740157477,0.39370078740157477,0.39370078740157477
2019-07-07T00:00:00.000Z,0.3921568627450981,0.3921568627450981,0.3921568627450981,0.3921568627450981
2019-07-08T00:00:00.000Z,0.390625,0.390625,0.390625,0.390625
2019-07-09T00:00:00.000Z,0.3891050583657587,0.3891050583657587,0.3891050583657587,0.3891050583657587
2019-07-10T00:00:00.000Z,0.38759689922480617,0.38759689922480617,0.38759689922480617,0.38759689922480617
2019-07-11T00:00:00.000Z,0.3861003861003861,0.3861003861003861,0.3861003861003861,0.3861003861003861
2019-07-12T00:00:00.000Z,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846
2019-07-13T00:00:00.000Z,0.38314176245210724,0.38314176245210724,0.38314176245210724,0.38314176245210724
2019-07-14T00:00:00.000Z,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707
2019-07-15T00:00:00.000Z,0.3802281368821293,0.3802281368821293,0.3802281368821293,0.3802281368821293
2019-07-16T00:00:00.000Z,0.3787878787878788,0.3787878787878788,0.3787878787878788,0.3787878787878788
2019-07-17T00:00:00.000Z,0.3773584905660377,0.3773584905660377,0.3773584905660377,0.3773584905660377
2019-07-18T00:00:00.000Z,0.37593984962406013,0.37593984962406013,0.37593984962406013,0.37593984962406013
2019-07-19T00:00:00.000Z,0.37453183520599254,0.37453183520599254,0.37453183520599254,0.37453183520599254
2019-07-20T00:00:00.000Z,0.373134328358209,0.373134328358209,0.373134328358209,0.373134328358209
2019-07-21T00:00:00.000Z,0.3717472118959108,0.3717472118959108,0.3717472118959108,0.3717472118959108
2019-07-22T00:00:00.000Z,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37037037037037035
2019-07-23T00:00:00.000Z,0.36900369003690037,0.36900369003690037,0.36900369003690037,0.36900369003690037
2019-07-24T00:00:00.000Z,0.36764705882352944,0.36764705882352944,0.36764705882352944,0.36764705882352944
2019-07-25T00:00:00.000Z,0.3663003663003663,0.3663003663003663,0.3663003663003663,0.3663003663003663
2019-07-26T00:00:00.000Z,0.36496350364963503,0.36496350364963503,0.36496350364963503,0.36496350364963503
2019-07-27T00:00:00.000Z,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
2019-07-28T00:00:00.000Z,0.3623188405797102,0.3623188405797102,0.3623188405797102,0.3623188405797102
2019-07-29T00:00:00.000Z,0.36101083032490977,0.36101083032490977,0.36101083032490977,0.36101083032490977
2019-07-30T00:00:00.000Z,0.3597122302158273,0.3597122302158273,0.3597122302158273,0.3597122302158273
2019-07-31T00:00:00.000Z,0.35842293906810035,0.35842293906810035,0.35842293906810035,0.35842293906810035
2019-08-01T00:00:00.000Z,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
2019-08-02T00:00:00.000Z,0.35587188612099646,0.35587188612099646,0.35587188612099646,0.35587188612099646
2019-08-03T00:00:00.000Z,0.35460992907801414,0.35460992907801414,0.35460992907801414,0.35460992907801414
2019-08-04T00:00:00.000Z,0.35335689045936397,0.35335689045936397,0.35335689045936397,0.35335689045936397
2019-08-05T00:00:00.000Z,0.35211267605633806,0.35211267605633806,0.35211267605633806,0.35211267605633806
2019-08-06T00:00:00.000Z,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.3508771929824561
2019-08-07T00:00:00.000Z,0.34965034965034963,0.34965034965034963,0.34965034965034963,0.34965034965034963
2019-08-08T00:00:00.000Z,0.3484320557491289,0.3484320557491289,0.3484320557491289,0.3484320557491289
2019-08-09T00:00:00.000Z,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3472222222222222
2019-08-10T00:00:00.000Z,0.3460207612456747,0.3460207612456747,0.3460207612456747,0.3460207612456747
2019-08-11T00:00:00.000Z,0.3448275862068965,0.3448275862068965,0.3448275862068965,0.3448275862068965
2019-08-12T00:00:00.000Z,0.3436426116838488,0.3436426116838488,0.3436426116838488,0.3436426116838488
2019-08-13T00:00:00.000Z,0.3424657534246575,0.3424657534246575,0.3424657534246575,0.3424657534246575
2019-08-14T00:00:00.000Z,0.3412969283276451,0.3412969283276451,0.3412969283276451,0.3412969283276451
2019-08-15T00:00:00.000Z,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687
2019-08-16T00:00:00.000Z,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.3389830508474576
2019-08-17T00:00:00.000Z,0.33783783783783783,0.33783783783783783,0.33783783783783783,0.33783783783783783
2019-08-18T00:00:00.000Z,0.3367003367003367,0.3367003367003367,0.3367003367003367,0.3367003367003367
2019-08-19T00:00:00.000Z,0.33557046979865773,0.33557046979865773,0.33557046979865773,0.33557046979865773
2019-08-20T00:00:00.000Z,0.33444816053511706,0.33444816053511706,0.33444816053511706,0.33444816053511706
2019-08-21T00:00:00.000Z,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2019-08-22T00:00:00.000Z,0.3322259136212624,0.3322259136212624,0.3322259136212624,0.3322259136212624
2019-08-23T00:00:00.000Z,0.33112582781456956,0.33112582781456956,0.33112582781456956,0.33112582781456956
2019-08-24T00:00:00.000Z,0.33003300330033003,0.33003300330033003,0.33003300330033003,0.33003300330033003
2019-08-25T00:00:00.000Z,0.32894736842105265,0.32894736842105265,0.32894736842105265,0.32894736842105265
2019-08-26T00:00:00.000Z,0.3278688524590164,0.3278688524590164,0.3278688524590164,0.3278688524590164
2019-08-27T00:00:00.000Z,0.32679738562091504,0.32679738562091504,0.32679738562091504,0.32679738562091504
2019-08-28T00:00:00.000Z,0.32573289902280134,0.32573289902280134,0.32573289902280134,0.32573289902280134
2019-08-29T00:00:00.000Z,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247
2019-08-30T00:00:00.000Z,0.3236245954692557,0.3236245954692557,0.3236245954692557,0.3236245954692557
2019-08-31T00:00:00.000Z,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903
2019-09-01T00:00:00.000Z,0.3215434083601286,0.3215434083601286,0.3215434083601286,0.3215434083601286
2019-09-02T00:00:00.000Z,0.3205128205128205,0.3205128205128205,0.3205128205128205,0.3205128205128205
2019-09-03T00:00:00.000Z,0.3194888178913738,0.3194888178913738,0.3194888178913738,0.3194888178913738
2019-09-04T00:00:00.000Z,0.3184713375796178,0.3184713375796178,0.3184713375796178,0.3184713375796178
2019-09-05T00:00:00.000Z,0.31746031746031744,0.31746031746031744,0.31746031746031744,0.31746031746031744
2019-09-06T00:00:00.000Z,0.3164556962025316,0.3164556962025316,0.3164556962025316,0.3164556962025316
2019-09-07T00:00:00.000Z,0.31545741324921134,0.31545741324921134,0.31545741324921134,0.31545741324921134
2019-09-08T00:00:00.000Z,0.31446540880503143,0.31446540880503143,0.31446540880503143,0.31446540880503143
2019-09-09T00:00:00.000Z,0.31347962382445144,0.31347962382445144,0.31347962382445144,0.31347962382445144
2019-09-10T00:00:00.000Z,0.3125,0.3125,0.3125,0.3125
2019-09-11T00:00:00.000Z,0.3115264797507788,0.3115264797507788,0.3115264797507788,0.3115264797507788
2019-09-12T00:00:00.000Z,0.3105590062111801,0.3105590062111801,0.3105590062111801,0.3105590062111801
2019-09-13T00:00:00.000Z,0.30959752321981426,0.30959752321981426,0.30959752321981426,0.30959752321981426
2019-09-14T00:00:00.000Z,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.30864197530864196
2019-09-15T00:00:00.000Z,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
2019-09-16T00:00:00.000Z,0.3067484662576687,0.3067484662576687,0.3067484662576687,0.3067484662576687
2019-09-17T00:00:00.000Z,0.3058103975535168,0.3058103975535168,0.3058103975535168,0.3058103975535168
2019-09-18T00:00:00.000Z,0.3048780487804878,0.3048780487804878,0.3048780487804878,0.3048780487804878
2019-09-19T00:00:00.000Z,0.303951367781155,0.303951367781155,0.303951367781155,0.303951367781155
2019-09-20T00:00:00.000Z,0.303030303030303,0.303030303030303,0.303030303030303,0.303030303030303
2019-09-21T00:00:00.000Z,0.3021148036253776,0.3021148036253776,0.3021148036253776,0.3021148036253776
2019-09-22T00:00:00.000Z,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.30120481927710846
2019-09-23T00:00:00.000Z,0.3003003003003003,0.3003003003003003,0.3003003003003003,0.3003003003003003
2019-09-24T00:00:00.000Z,0.29940119760479045,0.29940119760479045,0.29940119760479045,0.29940119760479045
2019-09-25T00:00:00.000Z,6.298507462686567,6.298507462686567,6.298507462686567,6.298507462686567
2019-09-26T00:00:00.000Z,6.277817067421028,6.277817067421028,6.277817067421028,6.277817067421028
2019-09-27T00:00:00.000Z,6.257520218770001,6.257520218770001,6.257520218770001,6.257520218770001
2019-09-28T00:00:00.000Z,6.237605560981215,6.237605560981215,6.237605560981215,6.237605560981215
2019-09-29T00:00:00.000Z,6.218062173814387,6.218062173814387,6.218062173814387,6.218062173814387
2019-09-30T00:00:00.000Z,6.1988795518207285,6.1988795518207285,6.1988795518207285,6.1988795518207285
2019-10-01T00:00:00.000Z,6.180047584794997,6.180047584794997,6.180047584794997,6.180047584794997
2019-10-02T00:00:00.000Z,6.161556539323387,6.161556539323387,6.161556539323387,6.161556539323387
2019-10-03T00:00:00.000Z,6.143397041356224,6.143397041356224,6.143397041356224,6.143397041356224
2019-10-04T00:00:00.000Z,6.125560059739705,6.125560059739705,6.125560059739705,6.125560059739705
2019-10-05T00:00:00.000Z,6.108036890645587,6.108036890645587,6.108036890645587,6.108036890645587
2019-10-06T00:00:00.000Z,6.090819142842264,6.090819142842264,6.090819142842264,6.090819142842264
2019-10-07T00:00:00.000Z,6.073898723754631,6.073898723754631,6.073898723754631,6.073898723754631
2019-10-08T00:00:00.000Z,6.0572678262638595,6.0572678262638595,6.0572678262638595,6.0572678262638595
2019-10-09T00:00:00.000Z,6.040918916201679,6.040918916201679,6.040918916201679,6.040918916201679
2019-10-10T00:00:00.000Z,6.024844720496895,6.024844720496895,6.024844720496895,6.024844720496895
2019-10-11T00:00:00.000Z,6.009038215934768,6.009038215934768,6.009038215934768,6.009038215934768
2019-10-12T00:00:00.000Z,5.993492618492619,5.993492618492619,5.993492618492619,5.993492618492619
2019-10-13T00:00:00.000Z,56.97820137321746,56.97820137321746,56.97820137321746,56.97820137321746
